Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude,Review Score,Hip and Knee Replacement Score,Hip and Knee Replacement Lower,Hip and Knee Replacement Upper,Heart Failure Death Score,Heart Failure Death Lower,Heart Failure Death Upper,Blood clots post surgery Score,Blood clots post surgery Lower,Blood clots post surgery Upper,Heart Attack Death Score,Heart Attack Death Lower,Heart Attack Death Upper,Post surgery Sepsis Score,Post surgery Sepsis Lower,Post surgery Sepsis Upper,Postop Respiratory Failure Score,Postop Respiratory Failure Lower,Postop Respiratory Failure Upper,Postop Dialysis need Score,Postop Dialysis need Lower,Postop Dialysis need Upper,Surgical Complication Deaths Score,Surgical Complication Deaths Lower,Surgical Complication Deaths Upper,Pneumonia death Score,Pneumonia death Lower,Pneumonia death Upper,Stroke death Score,Stroke death Lower,Stroke death Upper,Num_OB/GYN,Num_Ortho,Num_Pediatric,Num_Addiction,Num_Prev_Care,Num_Assist
440029,WILLIAMSON MEDICAL CENTER,TN,37067,35.916684000000004,-86.817047,,1.8,1.2,2.7,11.9,9.4,14.9,4.28,2.18,6.37,11.5,8.8,14.7,5.33,2.16,8.5,4.33,0,9.26,1.09,0,2.43,176.51,127.5,225.52,16.8,14.1,19.7,14.5,11.5,18.1,10,16,11,0,45,97
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,TN,37814,36.211948,-83.304345,,3.1,1.8,5.3,10.8,7.9,14.5,3.05,0.40,5.70,12.3,9.5,15.9,5.42,1.64,9.2,5.86,0,13.11,1.26,0,2.71,165.93,115.83,216.04,16.5,13.8,19.6,14,10.6,18.0,14,5,40,1,48,47
440031,ROANE MEDICAL CENTER,TN,37748,35.888312,-84.554418,,,Not Available,Not Available,12.5,9.2,16.7,3.92,1.12,6.71,Not Available,Not Available,Not Available,4.85,1.01,8.69,7.69,0.44,14.94,1.27,0,2.72,Not Available,Not Available,Not Available,13,9.9,16.4,14.1,10.0,19.2,1,9,1,0,27,35
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,37857,36.399736,-83.012943,,,Not Available,Not Available,12,8.3,17.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,17.6,13.5,22.6,Not Available,Not Available,Not Available,0,0,0,0,10,24
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,TN,37766,36.387966999999996,-84.111365,,,Not Available,Not Available,10.5,7.5,14.7,3.75,0.81,6.68,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,18.5,15.3,22.1,14.9,11.4,19.5,0,10,0,0,8,22
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,37830,36.023396999999996,-84.2439,,2.4,1.6,3.7,11.6,9.5,14.0,2.80,0.81,4.79,12.9,10.3,16.1,3.79,0.63,6.94,4.78,0,10.53,1.20,0,2.42,164.76,120.86,208.67,17.8,15.2,20.7,13.5,10.6,17.0,4,22,0,0,67,98
440035,TENNOVA HEALTHCARE-CLARKSVILLE,TN,37040,36.580414000000005,-87.268485,,2.5,1.6,4.0,13.5,10.7,17.0,2.66,0.36,4.97,14,10.9,17.5,5.95,2.6,9.29,5.13,0,11.08,1.10,0,2.45,163.96,115.48,212.44,18.4,15.8,21.6,14.3,10.8,18.8,13,12,3,0,29,57
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,TN,37232,36.142832,-86.800174,95.0,2.7,1.8,4.0,10.4,8.5,12.6,2.47,1.32,3.63,12.6,10.3,15.3,6.63,5.03,8.23,5.06,2.53,7.59,1.62,0.89,2.36,163.02,137.65,188.39,14.7,12.3,17.4,17.7,15.2,20.7,50,41,70,0,86,495
440040,PERRY COMMUNITY HOSPITAL,TN,37096,35.591854,-87.862909,,,Not Available,Not Available,12,8.4,16.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,13.6,10.8,17.3,Not Available,Not Available,Not Available,0,0,0,0,3,3
440046,TRISTAR HORIZON MEDICAL CENTER,TN,37055,36.07212,-87.374808,,2.6,1.5,4.5,9,6.7,11.9,4.13,1.44,6.82,13.6,10.5,17.8,5.04,1.13,8.95,6.88,0,14.75,1.29,0,2.75,176.67,126.36,226.98,15,11.8,18.7,12.8,9.5,16.9,0,18,0,0,24,44
440048,BAPTIST MEMORIAL HOSPITAL,TN,38120,35.130758,-89.86102199999998,94.0,2.5,1.7,3.6,10.4,9.1,11.9,5.77,4.44,7.09,13.9,11.8,16.3,9.12,7.18,11.06,14.38,11.1,17.67,2.41,1.64,3.18,169.31,144.02,194.6,13.3,11.9,14.9,14.3,12.3,16.4,46,82,4,1,78,298
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,TN,38104,35.137088,-90.019145,93.0,1.9,1.4,2.6,11.6,10.3,13.0,6.65,5.50,7.80,13.5,11.7,15.5,5.36,3.75,6.96,11.04,8.58,13.5,2.23,1.47,2.99,187.08,165.69,208.47,15.9,14.2,17.7,14,12.3,15.8,71,89,27,0,103,549
440050,TAKOMA REGIONAL HOSPITAL,TN,37743,36.152114000000005,-82.844926,,3.4,1.9,6.0,11.2,8.0,15.5,4.03,1.20,6.86,Not Available,Not Available,Not Available,6.30,2.48,10.13,8.21,0.68,15.74,1.29,0,2.74,Not Available,Not Available,Not Available,14.8,11.4,18.7,14.1,10.2,19.6,5,0,1,0,34,25
440053,SAINT THOMAS RUTHERFORD HOSPITAL,TN,37129,35.85864,-86.42424100000002,,1.6,1.0,2.4,11.8,9.6,14.3,2.95,0.91,5.00,14.6,11.8,17.8,7.12,3.89,10.34,12.88,7.3,18.46,1.45,0.11,2.79,175.56,130.26,220.86,18.3,16.1,20.6,15.3,12.2,18.7,2,15,5,0,30,30
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,TN,37760,36.10686,-83.51964,,,Not Available,Not Available,11.8,8.6,15.8,3.57,0.70,6.44,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.4,13.0,20.3,15.6,11.7,20.2,2,12,40,0,38,51
440057,CLAIBORNE MEDICAL CENTER,TN,37879,36.453340999999995,-83.571972,,,Not Available,Not Available,12.2,8.4,17.3,3.62,0.73,6.51,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,18.1,14.4,22.2,Not Available,Not Available,Not Available,0,0,0,0,13,24
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,TN,37398,35.176023,-86.091076,,2.5,1.5,4.4,11,8.0,15.1,5.07,2.39,7.75,13.9,10.7,17.7,5.50,1.69,9.3,5.80,0,13.02,1.28,0,2.72,158.00,106.03,209.96,16.5,13.7,19.9,14.5,10.8,19.2,3,5,0,0,19,36
440059,COOKEVILLE REGIONAL MEDICAL CENTER,TN,38501,36.169959999999996,-85.50935,,1.7,1.1,2.6,11.8,9.8,14.0,2.74,0.94,4.55,12.5,10.6,14.8,3.62,0.88,6.36,7.59,3.12,12.05,1.00,0,2.12,170.63,130.86,210.41,17.4,15.3,19.4,14.8,12.3,17.9,7,11,1,0,30,94
440060,MILAN GENERAL HOSPITAL,TN,38358,35.913311,-88.753495,,,Not Available,Not Available,11,7.5,15.3,3.73,0.80,6.66,Not Available,Not Available,Not Available,4.94,1.07,8.82,6.78,0,14.59,1.30,0,2.76,Not Available,Not Available,Not Available,19.7,15.9,24.4,Not Available,Not Available,Not Available,0,0,0,0,15,30
440061,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,TN,38237,36.333569,-88.869022,,,Not Available,Not Available,8.7,6.0,12.4,3.70,0.78,6.62,14.3,11.1,18.4,5.14,1.19,9.1,7.34,0,15.47,1.31,0,2.77,Not Available,Not Available,Not Available,14.7,11.5,18.5,Not Available,Not Available,Not Available,3,2,0,0,6,16
440063,JOHNSON CITY MEDICAL CENTER,TN,37604,36.30826,-82.38649000000002,90.0,2.8,1.9,4.1,13.5,11.2,16.1,4.57,2.87,6.27,11.6,9.7,13.7,5.52,2.79,8.25,13.74,9.15,18.33,1.30,0.17,2.43,179.87,144.16,215.58,18.3,16.1,20.8,16.8,13.9,20.1,22,29,3,0,78,368
440065,NORTHCREST MEDICAL CENTER,TN,37172,36.479518,-86.888898,,2.8,1.6,4.6,11.2,8.0,15.3,3.21,0.49,5.92,12.7,9.5,16.7,5.55,1.73,9.38,7.94,0.54,15.35,1.27,0,2.71,Not Available,Not Available,Not Available,21.7,17.9,26.2,13.5,9.7,18.6,4,3,0,0,19,21
440067,LAKEWAY REGIONAL HOSPITAL,TN,37814,36.21464,-83.304335,,2.9,1.7,5.0,14.3,9.9,19.9,3.55,0.69,6.42,13.3,10.1,17.1,4.95,1.07,8.83,10.65,2.91,18.38,1.30,0,2.76,Not Available,Not Available,Not Available,18.9,14.4,23.9,Not Available,Not Available,Not Available,0,0,1,0,6,16
440068,STARR REGIONAL MEDICAL CENTER ATHENS,TN,37371,35.440789,-84.608823,,,Not Available,Not Available,12.9,9.3,17.3,3.43,0.62,6.24,13.5,10.2,17.5,4.98,1.09,8.87,9.04,1.16,16.93,1.30,0,2.76,Not Available,Not Available,Not Available,21,17.7,24.6,Not Available,Not Available,Not Available,6,6,0,0,27,47
440070,DECATUR COUNTY GENERAL HOSPITAL,TN,38363,35.635713,-88.12317,,,Not Available,Not Available,11.7,8.3,16.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,18,14.3,22.5,Not Available,Not Available,Not Available,0,1,0,1,10,22
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,TN,38024,36.047358,-89.38059,,,Not Available,Not Available,12,9.3,15.4,3.80,1.05,6.55,12.8,9.8,16.4,5.61,1.77,9.45,8.52,0.85,16.18,1.28,0,2.73,Not Available,Not Available,Not Available,16.4,13.7,19.5,12.1,8.8,15.9,2,3,2,0,9,27
440073,MAURY REGIONAL HOSPITAL,TN,38401,35.605855,-87.065844,95.0,1.7,1.1,2.6,12.5,10.2,15.1,2.29,0.29,4.30,14.6,11.6,18.1,3.94,0.48,7.4,9.82,3.88,15.77,1.60,0.19,3.01,150.91,109.04,192.78,19,16.9,21.4,14.8,11.9,18.3,20,13,48,0,60,123
440081,LECONTE MEDICAL CENTER,TN,37862,35.853854999999996,-83.53696500000002,,2.6,1.5,4.5,8.7,6.2,12.0,4.40,1.78,7.03,13.2,10.0,17.3,5.54,1.97,9.11,7.96,1.88,14.03,1.20,0,2.61,166.86,118.47,215.25,16.2,13.0,20.1,13.4,10.0,17.8,4,12,0,0,79,99
440082,SAINT THOMAS WEST HOSPITAL,TN,37205,36.129352,-86.84469399999998,,2.1,1.4,2.9,10.2,8.6,12.1,5.12,3.66,6.59,12.8,10.9,14.8,3.21,1.13,5.29,5.58,1.76,9.39,0.80,0.05,1.54,172.38,137.58,207.19,17.1,14.8,19.6,15.2,12.8,17.9,16,28,6,0,7,122
440083,JAMESTOWN REGIONAL MEDICAL CENTER,TN,38556,36.431359,-84.94294599999998,,,Not Available,Not Available,13.5,10.2,17.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,13.5,10.6,17.1,17,12.7,22.2,1,0,1,0,7,10
440084,SWEETWATER HOSPITAL ASSOCIATION,TN,37874,35.60025,-84.464223,,,Not Available,Not Available,11.8,8.3,16.2,3.51,0.66,6.35,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.2,11.5,17.5,15.9,12.2,20.0,1,1,0,0,9,7
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,37404,35.040037,-85.261129,,2.0,1.5,2.7,12.1,10.6,13.9,2.18,0.82,3.54,12,10.1,14.2,5.49,3.43,7.55,15.71,12.5,18.92,2.14,1.27,3.01,181.73,148.69,214.78,15.6,14.0,17.4,10.4,8.4,12.7,28,36,10,0,132,429
440102,LINCOLN MEDICAL CENTER,TN,37334,35.149004999999995,-86.55734100000002,,2.4,1.3,4.3,13.8,10.0,18.4,3.58,0.71,6.45,Not Available,Not Available,Not Available,5.07,1.14,8.99,7.24,0,15.31,1.31,0,2.78,Not Available,Not Available,Not Available,18.3,14.9,22.6,15.6,11.7,20.3,1,6,0,0,13,20
440104,ERLANGER MEDICAL CENTER,TN,37403,35.047899,-85.290853,,2.6,1.7,4.0,14.1,11.4,17.2,3.65,2.20,5.11,18.7,15.7,21.9,5.51,2.94,8.08,6.08,2.25,9.91,2.58,1.45,3.71,185.84,154.76,216.92,19.6,17.1,22.4,17,15.3,18.9,56,59,18,0,75,141
440109,HARDIN MEDICAL CENTER,TN,38372,35.227129999999995,-88.230362,,,Not Available,Not Available,12.2,8.6,17.2,3.71,0.78,6.63,Not Available,Not Available,Not Available,5.77,1.87,9.66,10.20,2.66,17.74,1.27,0,2.72,Not Available,Not Available,Not Available,16.1,13.2,19.5,15.4,11.4,20.4,2,1,0,0,15,34
440110,FORT LOUDON MEDICAL CENTER,TN,37772,35.827108,-84.271752,,,Not Available,Not Available,11.1,8.1,15.0,3.37,0.58,6.15,Not Available,Not Available,Not Available,5.51,1.71,9.31,9.20,2.06,16.34,1.23,0,2.66,Not Available,Not Available,Not Available,15.3,11.9,19.7,14,10.2,19.0,1,14,0,0,30,40
440111,METRO NASHVILLE GENERAL HOSPITAL,TN,37208,36.166135,-86.806327,,,Not Available,Not Available,Not Available,Not Available,Not Available,3.71,0.79,6.64,Not Available,Not Available,Not Available,5.06,1.14,8.98,9.15,1.22,17.07,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,1,0,0,8,9
440120,TENNOVA HEALTHCARE,TN,37917,35.992086,-83.92832,,2.2,1.6,3.1,15.2,12.9,17.8,4.31,2.59,6.03,15.9,13.4,18.8,4.34,1.82,6.85,12.64,8.63,16.65,0.70,0,1.78,166.40,129.69,203.12,17.5,15.5,19.7,17.1,13.8,20.6,14,69,0,0,150,229
440125,FORT SANDERS REGIONAL MEDICAL CENTER,TN,37916,35.95681,-83.937134,,1.8,1.1,2.9,12.3,9.8,15.1,2.91,1.05,4.77,13,10.4,16.1,2.99,0.36,5.63,8.33,4.47,12.19,1.10,0,2.27,179.14,140.16,218.13,15.9,13.4,18.7,18.8,16.1,21.7,12,18,3,0,89,169
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,TN,38261,36.414423,-89.039037,94.0,3.2,1.8,5.6,12.6,9.7,16.2,4.08,1.23,6.93,Not Available,Not Available,Not Available,5.06,1.14,8.98,7.17,0,15.2,1.31,0,2.77,Not Available,Not Available,Not Available,17.5,14.1,21.6,16,12.2,20.5,3,5,0,0,29,42
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,TN,38019,35.535247999999996,-89.67616899999999,94.0,,Not Available,Not Available,10.5,7.3,14.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,14.7,11.0,19.5,Not Available,Not Available,Not Available,2,1,0,0,20,31
440132,HENRY COUNTY MEDICAL CENTER,TN,38242,36.296802,-88.31127099999998,,2.5,1.6,3.7,15.7,11.8,20.5,3.03,0.58,5.49,15,11.7,18.8,5.24,1.76,8.71,13.58,7.35,19.81,1.16,0,2.54,Not Available,Not Available,Not Available,17.7,14.3,21.7,15,11.4,19.6,3,6,0,0,19,47
440133,SAINT THOMAS MIDTOWN HOSPITAL,TN,37236,36.1534,-86.80083499999998,,2.4,1.7,3.3,13.1,10.6,15.9,4.05,2.38,5.72,14.3,11.4,18.0,6.31,3.71,8.9,12.42,8.88,15.96,0.87,0,2.07,164.81,122.83,206.8,15.6,13.0,18.8,14.6,11.6,18.1,40,58,3,0,18,129
440137,TENNOVA HEALTHCARE-SHELBYVILLE,TN,37160,35.563218,-86.446372,,,Not Available,Not Available,12,8.4,16.8,3.61,0.73,6.49,Not Available,Not Available,Not Available,5.04,1.13,8.96,7.05,0,15.01,1.30,0,2.76,Not Available,Not Available,Not Available,15.1,11.7,19.1,14.9,10.9,19.7,0,8,0,0,10,23
440144,TENNOVA HEALTHCARE-HARTON,TN,37388,35.382921,-86.230533,,3.1,1.8,5.0,11,8.2,14.6,3.71,1.16,6.27,12,9.2,15.3,6.74,3.35,10.14,7.73,1.72,13.73,1.88,0.52,3.25,170.88,123.34,218.42,14.5,11.7,17.7,14.7,11.2,19.0,8,10,0,0,13,44
440148,SAINT THOMAS DEKALB HOSPITAL,TN,37166,35.959403,-85.829841,,,Not Available,Not Available,12.4,9.1,16.8,3.80,0.84,6.76,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.5,13.0,20.7,Not Available,Not Available,Not Available,1,0,1,0,13,4
440150,TRISTAR SUMMIT MEDICAL CENTER,TN,37076,36.177999,-86.606015,,3.2,2.0,5.0,12.5,10.1,15.4,2.88,0.63,5.12,13.3,10.3,17.0,4.93,1.55,8.32,7.75,2.13,13.36,1.52,0.15,2.89,154.60,105.11,204.09,15.8,13.3,18.6,14.2,11.2,17.8,18,34,2,0,32,67
440151,SAINT THOMAS RIVER PARK HOSPITAL,TN,37110,35.698694,-85.742339,,3.1,1.8,5.2,12.7,9.5,16.8,3.40,0.60,6.19,Not Available,Not Available,Not Available,4.57,0.84,8.29,6.27,0,13.78,1.17,0,2.56,Not Available,Not Available,Not Available,14.2,11.6,17.4,13.9,10.3,18.2,3,5,1,0,19,18
440152,REGIONAL ONE HEALTH,TN,38103,35.142634,-90.031297,,3.1,1.8,5.2,Not Available,Not Available,Not Available,5.65,3.25,8.06,Not Available,Not Available,Not Available,6.67,2.95,10.39,7.19,0.15,14.23,1.24,0,2.67,174.33,130.15,218.52,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,66,18,6,0,9,126
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,TN,37821,35.965067,-83.181619,,,Not Available,Not Available,12.2,8.7,16.8,3.81,0.85,6.77,12.2,9.6,15.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.9,13.2,21.5,15.1,10.9,20.6,0,0,0,0,31,34
440156,PARKRIDGE MEDICAL CENTER,TN,37404,35.033739000000004,-85.26886,,2.1,1.4,3.3,11.7,9.2,14.5,3.56,1.58,5.54,13.9,11.2,17.1,4.71,1.86,7.55,14.01,9.25,18.76,1.30,0.17,2.43,167.74,126.81,208.68,16.2,13.3,19.4,14.2,10.6,18.5,8,38,0,0,21,113
440159,DELTA MEDICAL CENTER,TN,38118,35.067788,-89.932213,,,Not Available,Not Available,Not Available,Not Available,Not Available,3.79,0.83,6.74,Not Available,Not Available,Not Available,5.14,1.19,9.09,Not Available,Not Available,Not Available,1.30,0,2.76,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,0,0,0,0
440161,TRISTAR CENTENNIAL MEDICAL CENTER,TN,37203,36.152907,-86.80764599999998,,2.5,1.9,3.3,11.3,8.9,14.0,1.21,0.00,2.59,12.3,9.9,15.1,4.15,2.11,6.19,3.50,0.33,6.68,0.74,0,1.58,154.86,121.49,188.23,17.3,14.6,20.2,13.4,10.5,17.0,35,102,3,9,18,216
440173,PARKWEST MEDICAL CENTER,TN,37923,35.917806,-84.10115,,2.5,1.9,3.4,15.6,13.2,18.2,3.05,1.39,4.70,13.8,11.2,16.6,3.23,0.64,5.82,5.11,0.83,9.39,1.78,0.73,2.83,208.83,170.67,246.99,18.7,16.2,21.4,13.3,10.6,16.5,12,54,0,0,58,190
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,TN,38464,35.227213,-87.335194,,,Not Available,Not Available,12.5,9.2,16.8,3.61,0.73,6.50,Not Available,Not Available,Not Available,5.00,1.1,8.9,7.33,0,15.45,1.30,0,2.77,Not Available,Not Available,Not Available,11.8,9.3,15.0,15.4,11.5,20.2,2,1,4,0,11,36
440176,INDIAN PATH COMMUNITY HOSPITAL,TN,37660,36.550686,-82.517916,96.0,4.2,2.6,6.8,10.6,7.7,14.0,3.69,1.15,6.23,12.2,9.4,15.6,5.08,1.42,8.73,11.24,4.94,17.55,1.24,0,2.67,155.91,106.91,204.92,13.2,10.3,16.6,13.7,9.8,18.7,21,3,6,0,23,89
440180,JELLICO COMMUNITY HOSPITAL,TN,37762,36.573619,-84.12724,,,Not Available,Not Available,11.8,8.2,16.6,3.75,0.81,6.69,Not Available,Not Available,Not Available,5.10,1.16,9.03,Not Available,Not Available,Not Available,1.30,0,2.76,Not Available,Not Available,Not Available,16.3,12.1,21.5,Not Available,Not Available,Not Available,0,0,0,0,11,20
440182,MCKENZIE REGIONAL HOSPITAL,TN,38201,36.137591,-88.490741,,,Not Available,Not Available,9.9,6.8,14.1,3.77,0.82,6.72,Not Available,Not Available,Not Available,4.74,0.95,8.53,6.38,0,13.96,1.27,0,2.72,Not Available,Not Available,Not Available,17.7,13.7,22.6,Not Available,Not Available,Not Available,0,0,0,0,0,0
