Provider ID,Hospital Name,Measure ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Measure Start Date,Measure End Date
450809,NORTH AUSTIN MEDICAL CENTER,OP-26,1422,0,160,285,5694,948,166,140,181,,01/01/2017,12/31/2017
450820,HOUSTON METHODIST SUGARLAND HOSPITAL,OP-26,1882,60,234,1277,2253,690,176,115,145,,01/01/2017,12/31/2017
450822,MEDICAL CITY LAS COLINAS,OP-26,866,0,38,89,172,306,38,2,43,,01/01/2017,12/31/2017
450825,CORNERSTONE REGIONAL HOSPITAL,OP-26,436,135,56,447,17,12,1,2,2,,01/01/2017,12/31/2017
450827,KELL WEST REGIONAL HOSPITAL,OP-26,7,879,97,322,55,531,0,2,30,,01/01/2017,12/31/2017
450828,CHRISTUS SPOHN HOSPITAL ALICE,OP-26,620,10,0,13,1682,23,99,0,7,,01/01/2017,12/31/2017
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,OP-26,53,2,346,95,27,86,0,0,3,,01/01/2017,12/31/2017
450833,ENNIS REGIONAL MEDICAL CENTER,OP-26,498,0,4,203,95,30,8,0,0,,01/01/2017,12/31/2017
450834,"PHYSICIANS CENTRE,THE",OP-26,12,619,211,572,8,2,0,0,1,,01/01/2017,12/31/2017
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,OP-26,619,0,62,98,2938,183,11,1,58,,01/01/2017,12/31/2017
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,OP-26,5481,6,581,535,76,392,112,50,38,,01/01/2017,12/31/2017
450845,EL PASO SPECIALTY HOSPITAL,OP-26,59,0,75,668,10,620,0,0,0,,01/01/2017,12/31/2017
450847,MEMORIAL HERMANN KATY HOSPITAL,OP-26,883,70,53,399,101,488,144,66,81,,01/01/2017,12/31/2017
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,OP-26,1018,0,26,856,94,392,95,81,70,,01/01/2017,12/31/2017
450851,BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL,OP-26,0,0,0,0,23,0,808,0,0,,01/01/2017,12/31/2017
450853,BAYLOR MEDICAL CENTER AT FRISCO,OP-26,752,0,316,1847,20,745,0,2,7,,01/01/2017,12/31/2017
450855,HARLINGEN MEDICAL CENTER,OP-26,1492,0,54,392,11,339,0,4,0,,01/01/2017,12/31/2017
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,OP-26,0,0,594,256,0,0,0,0,0,,01/01/2017,12/31/2017
450860,SUGAR LAND SURGICAL HOSPITAL LLP,OP-26,1507,0,57,569,27,0,0,0,0,,01/01/2017,12/31/2017
450862,ST LUKE'S THE WOODLANDS HOSPITAL,OP-26,2438,0,93,205,1310,475,371,55,124,,01/01/2017,12/31/2017
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,OP-26,6,0,4859,2118,33,0,0,25,0,,01/01/2017,12/31/2017
450865,SETON SOUTHWEST HOSPITAL,OP-26,747,0,0,54,14,8,0,0,5,,01/01/2017,12/31/2017
450867,SETON NORTHWEST HOSPITAL,OP-26,1218,49,1,136,70,383,0,4,47,,01/01/2017,12/31/2017
450869,DOCTORS HOSPITAL AT RENAISSANCE,OP-26,11704,3231,28,1292,424,1233,2853,101,199,,01/01/2017,12/31/2017
450871,ARISE AUSTIN MEDICAL CENTER,OP-26,0,0,133,1999,0,321,0,0,1087,,01/01/2017,12/31/2017
450872,USMD HOSPITAL AT ARLINGTON L P,OP-26,2226,0,65,308,390,1789,41,4,429,,01/01/2017,12/31/2017
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,OP-26,51,1400,152,300,21,77,0,1,2,,01/01/2017,12/31/2017
450875,QUAIL CREEK SURGICAL HOSPITAL,OP-26,44,0,42,199,8,2,0,0,4,,01/01/2017,12/31/2017
450876,LUBBOCK HEART HOSPITAL LP,OP-26,1127,128,0,2096,0,687,620,0,1653,,01/01/2017,12/31/2017
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,OP-26,2567,298,33,1046,25,559,0,0,1879,,01/01/2017,12/31/2017
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,OP-26,48,0,453,452,97,168,0,6,27,,01/01/2017,12/31/2017
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,OP-26,1243,0,89,1011,14,18,0,0,1,,01/01/2017,12/31/2017
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,OP-26,979,75,201,192,68,140,29,62,15,,01/01/2017,12/31/2017
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,OP-26,140,0,264,1417,203,33,0,0,123,,01/01/2017,12/31/2017
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,OP-26,0,280,237,4475,0,198,0,0,5637,,01/01/2017,12/31/2017
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,OP-26,1083,0,137,433,216,237,0,97,218,,01/01/2017,12/31/2017
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,OP-26,532,0,1599,448,15,220,5,42,175,,01/01/2017,12/31/2017
450893,THE HEART HOSPITAL BAYLOR DENTON,OP-26,0,0,0,3,0,0,182,0,0,,01/01/2017,12/31/2017
450894,PINE CREEK MEDICAL CENTER LLP,OP-26,411,0,196,825,1,118,0,0,0,,01/01/2017,12/31/2017
451300,PARMER COUNTY COMMUNITY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451301,REAGAN MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451305,BURLESON ST JOSEPH HEALTH CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451306,KIMBLE HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451311,SWEENY COMMUNITY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451312,RICE MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451323,ROLLINS BROOK COMMUNITY HOSPITAL,OP-26,222,0,0,0,38,0,0,0,2,,01/01/2017,12/31/2017
451325,CONCHO COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451330,MEDINA REGIONAL HOSPITAL,OP-26,1070,140,0,163,27,1,0,0,474,,01/01/2017,12/31/2017
451338,CULBERSON HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451342,MITCHELL COUNTY HOSPITAL DISTRICT,OP-26,149,14,0,0,0,17,0,0,68,,01/01/2017,12/31/2017
451343,ELECTRA MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451344,HANSFORD COUNTY HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
451350,PLAINS MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451351,LYNN COUNTY HOSPITAL DISTRICT,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451353,CRANE COUNTY HOSPITAL DISTRICT,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451354,HAMILTON HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451355,COLLINGSWORTH GENERAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451356,MEMORIAL MEDICAL CENTER,OP-26,224,59,0,29,8,4,0,0,1,,01/01/2017,12/31/2017
451363,JACKSON HEALTHCARE CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451364,OTTO KAISER MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451365,SETON HIGHLAND LAKES,OP-26,513,0,0,94,51,93,0,49,10,,01/01/2017,12/31/2017
451367,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,OP-26,808,0,256,71,279,165,18,0,79,,01/01/2017,12/31/2017
451371,SETON EDGAR B DAVIS HOSPITAL,OP-26,175,1,0,1,1,8,0,0,0,,01/01/2017,12/31/2017
451373,WARD MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451375,LIBERTY DAYTON REGIONAL MEDICAL CENTER,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
451377,REEVES COUNTY HOSPITAL DISTRICT,OP-26,96,0,0,0,3,0,0,0,0,,01/01/2017,12/31/2017
451378,BIG BEND REGIONAL MEDICAL CENTER,OP-26,183,0,0,14,2,9,0,0,1,,01/01/2017,12/31/2017
451379,CORYELL MEMORIAL HEALTHCARE SYSTEM,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451380,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,OP-26,88,0,136,38,40,5,18,0,0,,01/01/2017,12/31/2017
451385,GOODALL WITCHER HOSPITAL,OP-26,68,0,0,3,7,12,0,0,0,,01/01/2017,12/31/2017
451386,MEMORIAL HOSPITAL,OP-26,253,0,19,89,2,4,1,0,0,,01/01/2017,12/31/2017
451387,UVALDE MEMORIAL HOSPITAL,OP-26,454,192,0,78,12,0,7,0,5,,01/01/2017,12/31/2017
451389,PECOS COUNTY MEMORIAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
451391,FRIO REGIONAL HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
460001,UTAH VALLEY HOSPITAL,OP-26,6642,490,217,1513,93,807,138,90,22,,01/01/2017,12/31/2017
460003,SALT LAKE REGIONAL MEDICAL CENTER,OP-26,1029,0,167,707,2450,341,436,7,0,,01/01/2017,12/31/2017
460004,MCKAY DEE HOSPITAL,OP-26,7602,14,270,461,185,670,83,14,112,,01/01/2017,12/31/2017
460005,OGDEN REGIONAL MEDICAL CENTER,OP-26,586,0,133,745,2308,386,473,46,64,,01/01/2017,12/31/2017
460006,LDS HOSPITAL,OP-26,4736,195,19,676,882,536,21,282,75,,01/01/2017,12/31/2017
460007,CEDAR CITY HOSPITAL,OP-26,1033,0,26,240,50,157,1,0,23,,01/01/2017,12/31/2017
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,OP-26,11660,3982,474,1670,30845,3310,2257,6097,603,,01/01/2017,12/31/2017
460010,INTERMOUNTAIN MEDICAL CENTER,OP-26,5385,1809,259,784,3438,949,1896,141,317,,01/01/2017,12/31/2017
460011,CASTLEVIEW HOSPITAL,OP-26,1021,283,81,296,373,45,0,2,9,,01/01/2017,12/31/2017
460013,MOUNTAIN VIEW HOSPITAL,OP-26,1126,188,83,219,32,21,17,0,7,,01/01/2017,12/31/2017
460014,MOUNTAIN WEST MEDICAL CENTER,OP-26,280,0,14,692,150,112,0,27,3,,01/01/2017,12/31/2017
460015,LOGAN REGIONAL HOSPITAL,OP-26,3817,462,210,548,66,430,9,5,39,,01/01/2017,12/31/2017
460017,BRIGHAM CITY COMMUNITY HOSPITAL,OP-26,727,323,0,243,23,32,0,2,7,,01/01/2017,12/31/2017
460019,UINTAH BASIN MEDICAL CENTER,OP-26,292,198,0,163,16,12,0,0,0,,01/01/2017,12/31/2017
460021,DIXIE REGIONAL MEDICAL CENTER,OP-26,3382,7,234,1008,270,790,82,75,156,,01/01/2017,12/31/2017
460023,AMERICAN FORK HOSPITAL,OP-26,3922,353,20,558,201,250,0,26,132,,01/01/2017,12/31/2017
460026,SEVIER VALLEY HOSPITAL,OP-26,507,376,10,151,8,104,0,0,3,,01/01/2017,12/31/2017
460030,ASHLEY REGIONAL MEDICAL CENTER,OP-26,596,122,0,144,99,43,0,8,2,,01/01/2017,12/31/2017
460039,BEAR RIVER VALLEY HOSPITAL,OP-26,325,99,0,156,5,3,0,0,2,,01/01/2017,12/31/2017
460041,DAVIS HOSPITAL AND MEDICAL CENTER,OP-26,3933,1127,206,1384,2059,603,256,22,0,,01/01/2017,12/31/2017
460042,LAKEVIEW HOSPITAL,OP-26,227,34,155,83,884,122,78,18,29,,01/01/2017,12/31/2017
460043,OREM COMMUNITY HOSPITAL,OP-26,0,116,44,171,12,24,0,0,0,,01/01/2017,12/31/2017
460044,ALTA VIEW HOSPITAL,OP-26,2933,810,16,615,61,404,0,9,8,,01/01/2017,12/31/2017
460047,ST MARK'S HOSPITAL,OP-26,943,451,224,279,178,825,790,47,70,,01/01/2017,12/31/2017
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,OP-26,0,0,314,1851,39,0,0,0,0,,01/01/2017,12/31/2017
460051,JORDAN VALLEY MEDICAL CENTER,OP-26,4239,125,206,1369,5662,594,120,38,0,,01/01/2017,12/31/2017
460052,TIMPANOGOS REGIONAL HOSPITAL,OP-26,989,0,117,133,20,153,631,128,58,,01/01/2017,12/31/2017
460054,CACHE VALLEY  HOSPITAL,OP-26,87,0,98,592,1702,102,0,3,3,,01/01/2017,12/31/2017
460057,PARK CITY HOSPITAL,OP-26,1128,0,44,1290,51,162,0,0,10,,01/01/2017,12/31/2017
460058,RIVERTON HOSPITAL,OP-26,3504,159,28,528,52,304,2,3,13,,01/01/2017,12/31/2017
460060,LONE PEAK HOSPITAL,OP-26,337,0,60,405,0,59,0,78,13,,01/01/2017,12/31/2017
461300,DELTA COMMUNITY HOSPITAL,OP-26,160,64,0,1,0,5,0,0,0,,01/01/2017,12/31/2017
461301,FILLMORE COMMUNITY HOSPITAL,OP-26,42,0,0,0,0,9,0,0,0,,01/01/2017,12/31/2017
461303,SANPETE VALLEY HOSPITAL - CAH,OP-26,301,95,0,27,3,3,0,0,0,,01/01/2017,12/31/2017
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
461306,GUNNISON VALLEY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
461307,HEBER VALLEY HOSPITAL,OP-26,393,82,39,106,4,14,0,0,0,,01/01/2017,12/31/2017
461308,SAN JUAN HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
461309,KANE COUNTY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
461310,BLUE MOUNTAIN HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
461333,GARFIELD MEMORIAL HOSPITAL,OP-26,59,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
461335,BEAVER VALLEY HOSPITAL,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
470001,CENTRAL VERMONT MEDICAL CENTER,OP-26,1993,670,6,303,2106,611,29,75,47,,01/01/2017,12/31/2017
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,OP-26,5113,3512,2513,8663,5609,20646,709,2853,4409,,01/01/2017,12/31/2017
470005,RUTLAND REGIONAL MEDICAL CENTER,OP-26,2884,300,26,675,116,232,25,1465,64,,01/01/2017,12/31/2017
470011,BRATTLEBORO MEMORIAL HOSPITAL,OP-26,1218,371,2,262,313,182,0,0,5,,01/01/2017,12/31/2017
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,OP-26,2518,0,1,388,92,237,29,17,43,,01/01/2017,12/31/2017
470024,NORTHWESTERN MEDICAL CENTER INC,OP-26,1865,371,10,316,92,124,0,8,9,,01/01/2017,12/31/2017
471301,GIFFORD MEDICAL CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",OP-26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,01/01/2017,12/31/2017
490001,NORTON COMMUNITY HOSPITAL,OP-26,795,8,0,0,324,31,0,77,15,,01/01/2017,12/31/2017
490002,RUSSELL COUNTY HOSPITAL,OP-26,364,190,0,86,74,165,0,0,4,,01/01/2017,12/31/2017
490004,SENTARA RMH MEDICAL CENTER,OP-26,4419,2580,150,1746,587,820,533,84,153,,01/01/2017,12/31/2017
490005,WINCHESTER MEDICAL CENTER,OP-26,4827,496,724,3658,0,1991,3081,115,7989,,01/01/2017,12/31/2017
490007,SENTARA NORFOLK GENERAL HOSPITAL,OP-26,2677,333,195,88,580,871,4425,370,290,,01/01/2017,12/31/2017
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,OP-26,7568,1396,373,1614,4088,1360,623,2555,295,,01/01/2017,12/31/2017
490011,BON SECOURS DEPAUL MEDICAL CENTER,OP-26,1998,0,82,270,1087,435,89,172,46,,01/01/2017,12/31/2017
490013,SENTARA HALIFAX REGIONAL HOSPITAL,OP-26,1367,510,0,266,85,138,156,37,20,,01/01/2017,12/31/2017
490017,BON SECOURS MARYVIEW MEDICAL CENTER,OP-26,3935,0,260,244,210,596,507,123,75,,01/01/2017,12/31/2017
490018,AUGUSTA HEALTH,OP-26,4523,1523,206,715,495,977,743,248,143,,01/01/2017,12/31/2017
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,OP-26,294,0,21,190,145,21,10,0,1,,01/01/2017,12/31/2017
490020,JOHN RANDOLPH MEDICAL CENTER,OP-26,2030,110,44,446,25,0,27,109,19,,01/01/2017,12/31/2017
490021,"CENTRA  HEALTH, INC",OP-26,2415,1046,260,227,226,988,1370,382,243,,01/01/2017,12/31/2017
490022,"MARY WASHINGTON HOSPITAL, INC",OP-26,5853,0,94,36,4738,884,1066,182,28,,01/01/2017,12/31/2017
490023,FAUQUIER HOSPITAL,OP-26,1346,116,82,292,9843,403,74,8,75,,01/01/2017,12/31/2017
490024,CARILION ROANOKE MEMORIAL HOSPITAL,OP-26,7037,334,1275,1079,636,1419,864,329,337,,01/01/2017,12/31/2017
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,OP-26,7011,608,410,1471,2103,1488,1780,2515,271,,01/01/2017,12/31/2017
490033,WARREN MEMORIAL HOSPITAL,OP-26,39,156,16,281,0,209,7,0,1798,,01/01/2017,12/31/2017
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,OP-26,559,214,13,58,83,40,1,11,16,,01/01/2017,12/31/2017
490038,SMYTH COUNTY COMMUNITY HOSPITAL,OP-26,364,190,0,86,74,165,0,0,4,,01/01/2017,12/31/2017
490040,INOVA ALEXANDRIA HOSPITAL,OP-26,4522,321,21,653,663,808,31,13,89,,01/01/2017,12/31/2017
490041,MARY IMMACULATE HOSPITAL,OP-26,1703,427,208,1206,3290,788,110,38,60,,01/01/2017,12/31/2017
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,OP-26,3924,0,39,360,63,684,101,79,64,,01/01/2017,12/31/2017
490043,INOVA LOUDOUN HOSPITAL,OP-26,1551,0,74,177,3222,1106,55,87,97,,01/01/2017,12/31/2017
490044,SENTARA OBICI HOSPITAL,OP-26,1531,0,27,115,373,287,314,38,114,,01/01/2017,12/31/2017
490045,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,OP-26,772,0,29,124,169,241,181,58,46,,01/01/2017,12/31/2017
490046,SENTARA LEIGH HOSPITAL,OP-26,2639,665,1,2728,719,750,78,162,301,,01/01/2017,12/31/2017
490048,LEWISGALE MEDICAL CENTER,OP-26,4304,0,390,295,1871,294,436,90,82,,01/01/2017,12/31/2017
490050,VIRGINIA HOSPITAL CENTER,OP-26,3955,1289,164,589,2541,1055,878,566,240,,01/01/2017,12/31/2017
490052,RIVERSIDE REGIONAL MEDICAL CENTER,OP-26,6764,4289,188,419,463,840,465,210,203,,01/01/2017,12/31/2017
490053,JOHNSTON MEMORIAL HOSPITAL,OP-26,2965,959,1,340,594,135,189,116,91,,01/01/2017,12/31/2017
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,OP-26,5128,61,110,149,260,556,690,231,130,,01/01/2017,12/31/2017
490059,BON SECOURS ST MARYS HOSPITAL,OP-26,6885,1,295,600,4029,623,990,187,178,,01/01/2017,12/31/2017
490060,CLINCH VALLEY MEDICAL CENTER,OP-26,274,0,0,17,17,88,0,12,3,,01/01/2017,12/31/2017
490063,INOVA FAIRFAX HOSPITAL,OP-26,5886,1315,279,1417,1637,2620,279,527,581,,01/01/2017,12/31/2017
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,OP-26,1077,0,21,667,339,483,161,19,95,,01/01/2017,12/31/2017
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,OP-26,1981,0,49,305,84,695,80,151,36,,01/01/2017,12/31/2017
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,OP-26,5721,1034,150,496,5657,494,1770,51,128,,01/01/2017,12/31/2017
490075,SOVAH HEALTH DANVILLE,OP-26,1097,967,21,216,4363,205,187,73,79,,01/01/2017,12/31/2017
490077,MARTHA JEFFERSON HOSPITAL,OP-26,2370,1,61,202,356,387,544,174,115,,01/01/2017,12/31/2017
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,OP-26,1123,129,0,243,58,134,16,0,15,,01/01/2017,12/31/2017
490088,BEDFORD MEMORIAL HOSPITAL,OP-26,684,0,0,2,10,3,17,5,1,,01/01/2017,12/31/2017
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,OP-26,1033,0,0,5,12,0,9,0,0,,01/01/2017,12/31/2017
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",OP-26,1562,673,0,50,39,99,19,41,11,,01/01/2017,12/31/2017
490092,SOUTHAMPTON MEMORIAL HOSPITAL,OP-26,646,400,0,244,30,25,0,0,3,,01/01/2017,12/31/2017
490093,SENTARA CAREPLEX HOSPITAL,OP-26,900,578,116,145,497,325,371,29,218,,01/01/2017,12/31/2017
490094,BON SECOURS RICHMOND COMMUNITY HOSPITAL,OP-26,122,0,0,26,399,0,0,0,1,,01/01/2017,12/31/2017
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,OP-26,428,0,0,4,0,2,0,0,129,,01/01/2017,12/31/2017
490098,COMMUNITY MEMORIAL HOSPITAL,OP-26,2591,354,5,74,139,84,0,17,16,,01/01/2017,12/31/2017
490101,INOVA FAIR OAKS HOSPITAL,OP-26,4619,43,122,555,652,682,350,15,292,,01/01/2017,12/31/2017
490107,RESTON HOSPITAL CENTER,OP-26,1294,165,160,400,135,756,175,251,152,,01/01/2017,12/31/2017
490110,LEWISGALE HOSPITAL MONTGOMERY,OP-26,2240,529,16,538,151,183,22,18,73,,01/01/2017,12/31/2017
490111,WYTHE COUNTY COMMUNITY HOSPITAL,OP-26,986,86,52,215,966,66,13,0,16,,01/01/2017,12/31/2017
490112,CJW MEDICAL CENTER,OP-26,6583,9,293,656,7281,839,1887,275,338,,01/01/2017,12/31/2017
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,OP-26,1744,2,54,215,205,582,414,17,86,,01/01/2017,12/31/2017
490114,LONESOME PINE HOSPITAL,OP-26,788,0,0,38,36,78,0,4,4,,01/01/2017,12/31/2017
490115,TWIN COUNTY REGIONAL HOSPITAL,OP-26,4923,0,0,626,1323,219,34,0,18,,01/01/2017,12/31/2017
490116,LEWISGALE HOSPITAL PULASKI,OP-26,823,223,0,210,585,14,0,12,9,,01/01/2017,12/31/2017
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,OP-26,0,0,0,0,0,0,0,0,0,,01/01/2017,12/31/2017
490118,HENRICO DOCTORS' HOSPITAL,OP-26,5009,0,344,865,6305,1502,426,175,241,,01/01/2017,12/31/2017
490119,SENTARA PRINCESS ANNE HOSPITAL,OP-26,1972,0,136,422,309,541,136,176,115,,01/01/2017,12/31/2017
490120,CHESAPEAKE GENERAL HOSPITAL,OP-26,3193,0,186,317,2490,2093,250,160,157,,01/01/2017,12/31/2017
490122,INOVA MOUNT VERNON HOSPITAL,OP-26,1175,0,2,367,6892,33,24,24,80,,01/01/2017,12/31/2017
490126,LEWISGALE HOSPITAL ALLEGHANY,OP-26,938,219,0,232,37,12,0,8,20,,01/01/2017,12/31/2017
490127,BUCHANAN GENERAL HOSPITAL,OP-26,71,0,0,0,11,0,0,5,3,,01/01/2017,12/31/2017
490130,RIVERSIDE WALTER REED HOSPITAL,OP-26,1547,640,0,232,90,190,1,0,41,,01/01/2017,12/31/2017
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,OP-26,3488,0,56,470,3578,423,471,60,167,,01/01/2017,12/31/2017
490140,"STAFFORD HOSPITAL, LLC",OP-26,915,0,0,165,1080,263,90,4,10,,01/01/2017,12/31/2017
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,OP-26,602,0,41,73,30,121,80,0,10,,01/01/2017,12/31/2017
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,OP-26,1282,0,3,62,22,264,5,7,24,,01/01/2017,12/31/2017
490144,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,OP-26,1207,0,19,29,33,134,6,2,26,,01/01/2017,12/31/2017
