,City,Daylight savings time flag,Latitude,Longitude,State,Timezone,Zip,geopoint
37748,Des Moines,1.0,41.672686999999996,-93.57217299999999,IA,-6.0,50334,"41.672687,-93.572173"
37749,Sinsinawa,1.0,42.859325,-90.791337,WI,-6.0,53824,"42.859325,-90.791337"
37750,Robinson,1.0,39.814081,-95.409339,KS,-6.0,66352,"39.814081,-95.409339"
37751,Omaha,1.0,41.365763,-96.10608,NE,-6.0,68142,"41.365763,-96.10608"
37752,Woodlawn,1.0,38.335675,-89.04867,IL,-6.0,62898,"38.335675,-89.04867"
37753,Hamletsburg,1.0,37.333591,-88.561428,IL,-6.0,62944,"37.333591,-88.561428"
37754,Blunt,1.0,44.500958000000004,-99.99188000000001,SD,-6.0,57522,"44.500958,-99.99188"
37755,Bonfield,1.0,41.147958,-88.06411999999999,IL,-6.0,60913,"41.147958,-88.06412"
37756,Indianola,1.0,39.92804,-87.73629,IL,-6.0,61850,"39.92804,-87.73629"
37757,Black River,1.0,44.79652,-83.32907,MI,-5.0,48721,"44.79652,-83.32907"
37758,Lansing,1.0,42.599184,-84.371973,MI,-5.0,48916,"42.599184,-84.371973"
37759,Stone Lake,1.0,45.842713,-91.47901999999999,WI,-6.0,54876,"45.842713,-91.47902"
37760,Beaver Bay,1.0,47.258584,-91.29977,MN,-6.0,55601,"47.258584,-91.29977"
37761,Quapaw,1.0,36.947371999999994,-94.72912,OK,-6.0,74363,"36.947372,-94.72912"
37762,Proctor,1.0,36.053046,-94.7768,OK,-6.0,74457,"36.053046,-94.7768"
37763,Rice,1.0,32.226257000000004,-96.48147,TX,-6.0,75155,"32.226257,-96.48147"
37764,Petty,1.0,33.60355,-95.81201999999999,TX,-6.0,75470,"33.60355,-95.81202"
37765,Warren,1.0,41.252748,-80.80773,OH,-5.0,44483,"41.252748,-80.80773"
37766,Mansfield,1.0,40.733243,-82.51975,OH,-5.0,44907,"40.733243,-82.51975"
37767,Kensington,1.0,45.795887,-95.66741999999999,MN,-6.0,56343,"45.795887,-95.66742"
37768,La Motte,1.0,42.28911,-90.6341,IA,-6.0,52054,"42.28911,-90.6341"
37769,Milwaukee,1.0,43.017412,-87.569664,WI,-6.0,53274,"43.017412,-87.569664"
37770,Rush City,1.0,45.690784,-92.96843,MN,-6.0,55069,"45.690784,-92.96843"
37771,Stillwater,1.0,45.021015999999996,-92.983726,MN,-6.0,55083,"45.021016,-92.983726"
37772,Minneapolis,1.0,45.027715,-93.30337,MN,-6.0,55412,"45.027715,-93.30337"
37773,Madison Lake,1.0,44.204121,-93.81923,MN,-6.0,56063,"44.204121,-93.81923"
37774,Speedwell,1.0,36.45491,-83.8546,TN,-5.0,37870,"36.45491,-83.8546"
37775,Whitesburg,1.0,36.277627,-83.13987,TN,-5.0,37891,"36.277627,-83.13987"
37776,Cary,1.0,32.804592,-90.92611,MS,-6.0,39054,"32.804592,-90.92611"
37777,Ruth,1.0,31.40227,-90.26002,MS,-6.0,39662,"31.40227,-90.26002"
37778,Athens,1.0,33.947587,-83.408897,GA,-5.0,30603,"33.947587,-83.408897"
37779,North Olmsted,1.0,41.415096999999996,-81.91436,OH,-5.0,44070,"41.415097,-81.91436"
37780,Overpeck,1.0,39.451806,-84.515245,OH,-5.0,45055,"39.451806,-84.515245"
37781,Reesville,1.0,39.480543,-83.67719699999999,OH,-5.0,45166,"39.480543,-83.677197"
37782,Greenville,1.0,31.8007,-86.60591,AL,-6.0,36037,"31.8007,-86.60591"
37783,Asheville,1.0,35.623732000000004,-82.667132,NC,-5.0,28802,"35.623732,-82.667132"
37784,Alpharetta,1.0,34.026238,-84.24506,GA,-5.0,30022,"34.026238,-84.24506"
37785,Coopersville,1.0,43.06507,-85.94516,MI,-5.0,49404,"43.06507,-85.94516"
37786,Presque Isle,1.0,45.311011,-83.49878000000001,MI,-5.0,49777,"45.311011,-83.49878"
37787,May City,1.0,43.320149,-95.47513,IA,-6.0,51349,"43.320149,-95.47513"
37788,Olean,1.0,42.076574,-78.42744,NY,-5.0,14760,"42.076574,-78.42744"
37789,Colebrook,1.0,44.893888000000004,-71.44766,NH,-5.0,3576,"44.893888,-71.44766"
37790,Jonesboro,1.0,44.663206,-67.59538,ME,-5.0,4648,"44.663206,-67.59538"
37791,Gales Ferry,1.0,41.426775,-72.07226999999999,CT,-5.0,6335,"41.426775,-72.07227"
37792,Bronx,1.0,40.825432,-73.89327,NY,-5.0,10459,"40.825432,-73.89327"
37793,Jewett,1.0,42.260634,-74.27526999999999,NY,-5.0,12444,"42.260634,-74.27527"
37794,Kauneonga Lake,1.0,41.6896,-74.8272,NY,-5.0,12749,"41.6896,-74.8272"
37795,Orlando,1.0,28.577723,-81.3931,FL,-5.0,32804,"28.577723,-81.3931"
37796,Lakeland,1.0,28.015032,-81.95206,FL,-5.0,33803,"28.015032,-81.95206"
37797,Cape Coral,1.0,26.63075,-81.95251,FL,-5.0,33990,"26.63075,-81.95251"
37798,Brooklyn,1.0,37.197491,-86.67215999999999,KY,-6.0,42209,"37.197491,-86.67216"
37799,Upton,1.0,37.456599,-85.90164,KY,-5.0,42784,"37.456599,-85.90164"
37800,Risingsun,1.0,41.269279,-83.43171,OH,-5.0,43457,"41.269279,-83.43171"
37801,South Bend,0.0,41.671848,-86.21105,IN,-5.0,46615,"41.671848,-86.21105"
37802,Newburgh,1.0,37.958873,-87.37998,IN,-6.0,47630,"37.958873,-87.37998"
37803,Alto,1.0,42.834137,-85.41889,MI,-5.0,49302,"42.834137,-85.41889"
37804,Badger,1.0,42.624944,-94.13904000000001,IA,-6.0,50516,"42.624944,-94.13904"
37805,Cantril,1.0,40.649744,-92.0662,IA,-6.0,52542,"40.649744,-92.0662"
37806,Mystic,1.0,40.797559,-92.96436,IA,-6.0,52574,"40.797559,-92.96436"
37807,Columbus,1.0,35.248689,-82.18160999999999,NC,-5.0,28722,"35.248689,-82.18161"
37808,Elberton,1.0,34.119972,-82.825,GA,-5.0,30635,"34.119972,-82.825"
37809,Esmont,1.0,37.79922,-78.61263000000001,VA,-5.0,22937,"37.79922,-78.61263"
37810,Rice,1.0,37.284087,-78.27559000000001,VA,-5.0,23966,"37.284087,-78.27559"
37811,Richmond,1.0,37.561962,-77.425452,VA,-5.0,23999,"37.561962,-77.425452"
37812,New Castle,1.0,37.505033000000005,-80.17302,VA,-5.0,24127,"37.505033,-80.17302"
37813,Oyster Bay,1.0,40.868882,-73.52292,NY,-5.0,11771,"40.868882,-73.52292"
37814,Schenectady,1.0,42.833261,-74.058015,NY,-5.0,12345,"42.833261,-74.058015"
37815,Creston,1.0,36.455882,-81.65141,NC,-5.0,28615,"36.455882,-81.65141"
37816,Greenwood,1.0,34.21241,-82.168139,SC,-5.0,29648,"34.21241,-82.168139"
37817,Acworth,1.0,34.097998,-84.6183,GA,-5.0,30102,"34.097998,-84.6183"
37818,Newport,1.0,39.713625,-75.596283,DE,-5.0,19814,"39.713625,-75.596283"
37819,Washington,1.0,38.893311,-77.014647,DC,-5.0,20229,"38.893311,-77.014647"
37820,Laurel,1.0,39.098475,-76.86570999999999,MD,-5.0,20707,"39.098475,-76.86571"
37821,Clarksburg,1.0,39.262598,-77.29125,MD,-5.0,20871,"39.262598,-77.29125"
37822,Middletown,1.0,39.446452,-77.55169000000001,MD,-5.0,21769,"39.446452,-77.55169"
37823,Gladstone,1.0,37.541726000000004,-78.80776999999999,VA,-5.0,24553,"37.541726,-78.80777"
37824,Lost Hills,1.0,35.689717,-119.91961,CA,-8.0,93249,"35.689717,-119.91961"
37825,Palmdale,1.0,34.606146,-118.18495,CA,-8.0,93551,"34.606146,-118.18495"
37826,Shaver Lake,1.0,37.103957,-119.2644,CA,-8.0,93664,"37.103957,-119.2644"
37827,Medanales,1.0,36.17634,-106.18489,NM,-7.0,87548,"36.17634,-106.18489"
37828,San Jose,1.0,37.305714,-121.81145,CA,-8.0,95121,"37.305714,-121.81145"
37829,Merced,1.0,37.342056,-120.50153999999999,CA,-8.0,95348,"37.342056,-120.50154"
37830,Salyer,1.0,40.89197,-123.56148999999999,CA,-8.0,95563,"40.89197,-123.56149"
37831,Mcclellan AFB,1.0,38.666653000000004,-121.38961299999998,CA,-8.0,95652,"38.666653,-121.389613"
37832,Thatcher,0.0,32.816055,-109.76487,AZ,-7.0,85552,"32.816055,-109.76487"
37833,Ethel,1.0,46.532624,-122.74407,WA,-8.0,98542,"46.532624,-122.74407"
37834,New York,1.0,40.755101,-73.99337,NY,-5.0,10018,"40.755101,-73.99337"
37835,Farmington,1.0,43.395688,-71.06217,NH,-5.0,3835,"43.395688,-71.06217"
37836,Ashland,1.0,46.64005,-68.42804,ME,-5.0,4732,"46.64005,-68.42804"
37837,Storrs Mansfield,1.0,41.806041,-72.26127,CT,-5.0,6268,"41.806041,-72.26127"
37838,Whitesville,1.0,37.978232,-81.53288,WV,-5.0,25209,"37.978232,-81.53288"
37839,New Manchester,1.0,40.5323,-80.57999000000001,WV,-5.0,26056,"40.5323,-80.57999"
37840,Miramar Beach,1.0,30.381934,-86.35950799999999,FL,-6.0,32550,"30.381934,-86.359508"
37841,Fort Lauderdale,1.0,26.067966000000002,-80.22015999999999,FL,-5.0,33314,"26.067966,-80.22016"
37842,Turtletown,1.0,35.098017,-84.36195,TN,-5.0,37391,"35.098017,-84.36195"
37843,Memphis,1.0,35.063235999999996,-89.99403000000001,TN,-6.0,38131,"35.063236,-89.99403"
37844,Hartwood,1.0,38.39933,-77.581351,VA,-5.0,22471,"38.39933,-77.581351"
37845,Wilsons,1.0,37.127935,-77.83918,VA,-5.0,23894,"37.127935,-77.83918"
37846,Dixie,1.0,30.802821,-83.69126,GA,-5.0,31629,"30.802821,-83.69126"
37847,Cooksville,1.0,39.319271,-77.02396999999999,MD,-5.0,21723,"39.319271,-77.02397"
37848,Greer,1.0,34.937356,-82.22117,SC,-5.0,29651,"34.937356,-82.22117"
37849,El Paso,1.0,31.852355,-106.09325,TX,-7.0,79938,"31.852355,-106.09325"
37850,Cowdrey,1.0,40.92301,-106.33103999999999,CO,-7.0,80434,"40.92301,-106.33104"
37851,Oklahoma City,1.0,35.551409,-97.407537,OK,-6.0,73148,"35.551409,-97.407537"
37852,Palo Alto,1.0,37.419389,-122.13273000000001,CA,-8.0,94306,"37.419389,-122.13273"
37853,Elk Grove,1.0,38.377410999999995,-121.444429,CA,-8.0,95759,"38.377411,-121.444429"
37854,Neskowin,1.0,45.101518,-123.9737,OR,-8.0,97149,"45.101518,-123.9737"
37855,Torreon,1.0,34.783471999999996,-106.36553,NM,-7.0,87061,"34.783472,-106.36553"
37856,Embudo,1.0,36.248813,-105.87995,NM,-7.0,87531,"36.248813,-105.87995"
37857,La Luz,1.0,33.001397,-105.91512,NM,-7.0,88337,"33.001397,-105.91512"
37858,El Paso,1.0,31.694841999999998,-106.29998700000002,TX,-7.0,88518,"31.694842,-106.299987"
37859,El Paso,1.0,31.694841999999998,-106.29998700000002,TX,-7.0,88586,"31.694842,-106.299987"
37860,Palmdale,1.0,34.56548,-118.08549,CA,-8.0,93550,"34.56548,-118.08549"
37861,Kinta,1.0,35.127495,-95.23098,OK,-6.0,74552,"35.127495,-95.23098"
37862,Dallas,1.0,32.767268,-96.777626,TX,-6.0,75250,"32.767268,-96.777626"
37863,Redmond,1.0,38.974463,-111.92215,UT,-7.0,84652,"38.974463,-111.92215"
37864,Mesa,0.0,33.276539,-112.18717,AZ,-7.0,85277,"33.276539,-112.18717"
37865,Valley Mills,1.0,31.662435,-97.50214,TX,-6.0,76689,"31.662435,-97.50214"
37866,Berclair,1.0,28.532320000000002,-97.5888,TX,-6.0,78107,"28.53232,-97.5888"
37867,Jonesville,1.0,38.6622,-84.77495,KY,-5.0,41052,"38.6622,-84.77495"
37868,Belfry,1.0,37.672296,-82.30442,KY,-5.0,41514,"37.672296,-82.30442"
37869,Plainville,1.0,39.795818,-91.16751,IL,-6.0,62365,"39.795818,-91.16751"
37870,Truxton,1.0,38.995145,-91.2336,MO,-6.0,63381,"38.995145,-91.2336"
37871,Gibson,1.0,36.442124,-90.03097,MO,-6.0,63847,"36.442124,-90.03097"
37872,Iron,1.0,47.405699,-92.63067,MN,-6.0,55751,"47.405699,-92.63067"
37873,Sacred Heart,1.0,44.796240000000004,-95.35045,MN,-6.0,56285,"44.79624,-95.35045"
37874,Lennox,1.0,43.350093,-96.87487,SD,-6.0,57039,"43.350093,-96.87487"
37875,Opal,1.0,44.939762,-102.41764,SD,-7.0,57765,"44.939762,-102.41764"
37876,Watervliet,1.0,42.186679,-86.25718,MI,-5.0,49098,"42.186679,-86.25718"
37877,South Carver,1.0,41.854063000000004,-70.66088,MA,-5.0,2366,"41.854063,-70.66088"
37878,Kimball,1.0,41.24058,-103.6608,NE,-7.0,69145,"41.24058,-103.6608"
37879,Holloway,1.0,45.299531,-95.8996,MN,-6.0,56249,"45.299531,-95.8996"
37880,Grenville,1.0,45.489637,-97.3198,SD,-6.0,57239,"45.489637,-97.3198"
37881,Max,1.0,47.855591,-101.26056,ND,-6.0,58759,"47.855591,-101.26056"
37882,Crossville,1.0,38.160971999999994,-88.03291,IL,-6.0,62827,"38.160972,-88.03291"
37883,Wayne City,1.0,38.34239,-88.58448,IL,-6.0,62895,"38.34239,-88.58448"
37884,New Cambria,1.0,39.728896999999996,-92.74979,MO,-6.0,63558,"39.728897,-92.74979"
37885,Elgin,1.0,34.747378999999995,-98.27805,OK,-6.0,73538,"34.747379,-98.27805"
37886,Yale,1.0,36.10865,-96.70231,OK,-6.0,74085,"36.10865,-96.70231"
37887,Tulsa,1.0,36.154342,-95.992323,OK,-6.0,74172,"36.154342,-95.992323"
37888,Saint Martinville,1.0,30.148473,-91.8003,LA,-6.0,70582,"30.148473,-91.8003"
37889,Rodessa,1.0,32.978828,-93.99733,LA,-6.0,71069,"32.978828,-93.99733"
37890,Rhinehart,1.0,31.596271999999995,-91.77941,LA,-6.0,71363,"31.596272,-91.77941"
37891,Okolona,1.0,34.072187,-93.33704,AR,-6.0,71962,"34.072187,-93.33704"
37892,Lubbock,1.0,33.614934000000005,-101.8067,TX,-6.0,79403,"33.614934,-101.8067"
37893,Harwich,1.0,41.707332,-70.05679,MA,-5.0,2645,"41.707332,-70.05679"
37894,Ellensburg,1.0,47.009726,-120.52363999999999,WA,-8.0,98926,"47.009726,-120.52364"
37895,Ontario,1.0,34.036085,-117.6086,CA,-8.0,91761,"34.036085,-117.6086"
37896,El Paso,1.0,31.694841999999998,-106.29998700000002,TX,-7.0,88588,"31.694842,-106.299987"
37897,Walthall,1.0,33.606148,-89.27526999999999,MS,-6.0,39771,"33.606148,-89.27527"
37898,Elyria,1.0,41.369846,-82.10874,OH,-5.0,44035,"41.369846,-82.10874"
37899,Lorain,1.0,41.435642,-82.13689000000001,OH,-5.0,44055,"41.435642,-82.13689"
37900,Akron,1.0,41.040155,-81.55914,OH,-5.0,44314,"41.040155,-81.55914"
37901,West Manchester,1.0,39.903258,-84.62255,OH,-5.0,45382,"39.903258,-84.62255"
37902,Toney,1.0,34.90267,-86.71367,AL,-6.0,35773,"34.90267,-86.71367"
37903,Baxley,1.0,31.717716999999997,-82.299677,GA,-5.0,31515,"31.717717,-82.299677"
37904,Ellaville,1.0,32.246795,-84.32008,GA,-5.0,31806,"32.246795,-84.32008"
37905,Sunnyside,1.0,30.252531,-85.942389,FL,-6.0,32461,"30.252531,-85.942389"
37906,New Berlin,1.0,39.735761,-89.88669,IL,-6.0,62670,"39.735761,-89.88669"
37907,Scranton,1.0,41.439329,-75.66187,PA,-5.0,18508,"41.439329,-75.66187"
37908,Sioux Falls,1.0,43.674582,-96.79134,SD,-6.0,57192,"43.674582,-96.79134"
37909,Scotland,1.0,35.51921,-92.66488000000001,AR,-6.0,72141,"35.51921,-92.66488"
37910,Oklahoma City,1.0,35.576357,-97.46924,OK,-6.0,73131,"35.576357,-97.46924"
37911,Akron,1.0,42.819093,-96.48966999999999,IA,-6.0,51001,"42.819093,-96.48967"
37912,Decorah,1.0,43.345879,-91.77186999999999,IA,-6.0,52101,"43.345879,-91.77187"
37913,Mazomanie,1.0,43.177861,-89.78012,WI,-6.0,53560,"43.177861,-89.78012"
37914,Newburgh,1.0,38.06242,-87.245214,IN,-6.0,47629,"38.06242,-87.245214"
37915,Macksburg,1.0,41.210955,-94.18994,IA,-6.0,50155,"41.210955,-94.18994"
37916,Springbrook,1.0,42.161997,-90.47986999999999,IA,-6.0,52075,"42.161997,-90.47987"
37917,Naples,1.0,26.187767,-81.76829000000001,FL,-5.0,34105,"26.187767,-81.76829"
37918,Wahkon,1.0,46.114445,-93.51986,MN,-6.0,56386,"46.114445,-93.51986"
37919,Missoula,1.0,46.790915000000005,-114.00438999999999,MT,-7.0,59803,"46.790915,-114.00439"
37920,Krypton,1.0,37.31629,-83.33267,KY,-5.0,41754,"37.31629,-83.33267"
37921,Smithland,1.0,37.217493,-88.40884,KY,-6.0,42081,"37.217493,-88.40884"
37922,Lawtey,1.0,30.061173999999998,-82.0943,FL,-5.0,32058,"30.061174,-82.0943"
37923,Marydel,1.0,39.098772,-75.73943,DE,-5.0,19964,"39.098772,-75.73943"
37924,Phoenix,1.0,39.504706,-76.57112,MD,-5.0,21131,"39.504706,-76.57112"
37925,Montgomery,1.0,41.520396000000005,-74.24712,NY,-5.0,12549,"41.520396,-74.24712"
37926,Silver Creek,1.0,42.535276,-79.16539,NY,-5.0,14136,"42.535276,-79.16539"
37927,Ford City,1.0,40.747985,-79.51228,PA,-5.0,16226,"40.747985,-79.51228"
37928,Mechanicsburg,1.0,40.215939,-76.99826999999999,PA,-5.0,17055,"40.215939,-76.99827"
37929,Marion,1.0,39.857217999999996,-77.69775,PA,-5.0,17235,"39.857218,-77.69775"
37930,Orlando,1.0,28.442926,-81.402613,FL,-5.0,32859,"28.442926,-81.402613"
37931,Miami,1.0,25.733204,-80.41197,FL,-5.0,33175,"25.733204,-80.41197"
37932,Tampa,1.0,28.006247,-82.50632,FL,-5.0,33614,"28.006247,-82.50632"
37933,Richmond,1.0,37.524246000000005,-77.493157,VA,-5.0,23279,"37.524246,-77.493157"
37934,Boston,1.0,42.316852000000004,-71.05811,MA,-5.0,2125,"42.316852,-71.05811"
37935,South Orleans,1.0,41.756694,-69.984123,MA,-5.0,2662,"41.756694,-69.984123"
37936,Goshen,1.0,43.286159999999995,-72.14878399999999,NH,-5.0,3572,"43.28616,-72.148784"
37937,West Buxton,1.0,43.660385999999995,-70.57491999999999,ME,-5.0,4093,"43.660386,-70.57492"
37938,Mauricetown,1.0,39.285464000000005,-74.99687,NJ,-5.0,8329,"39.285464,-74.99687"
37939,Brooklyn,1.0,40.617563,-74.01168,NY,-5.0,11228,"40.617563,-74.01168"
37940,Farmingdale,1.0,40.754757,-73.601772,NY,-5.0,11736,"40.754757,-73.601772"
37941,Stannard,1.0,44.562138,-72.244107,VT,-5.0,5864,"44.562138,-72.244107"
37942,Canton Center,1.0,41.864596999999996,-72.91003,CT,-5.0,6020,"41.864597,-72.91003"
37943,Loiza,0.0,18.427674,-65.87605,PR,-4.0,772,"18.427674,-65.87605"
37944,Wendell Depot,1.0,42.594455,-72.36314,MA,-5.0,1380,"42.594455,-72.36314"
37945,Visalia,1.0,36.126621,-118.81936499999999,CA,-8.0,93278,"36.126621,-118.819365"
37946,Calamus,1.0,41.823151,-90.75572,IA,-6.0,52729,"41.823151,-90.75572"
37947,Embarrass,1.0,47.624206,-92.23909,MN,-6.0,55732,"47.624206,-92.23909"
37948,Protection,1.0,37.196315999999996,-99.50499,KS,-6.0,67127,"37.196316,-99.50499"
37949,Wichita,1.0,37.693588,-97.480419,KS,-6.0,67256,"37.693588,-97.480419"
37950,Funk,1.0,40.532115000000005,-99.24602,NE,-6.0,68940,"40.532115,-99.24602"
37951,Arnold,1.0,41.398865,-100.22265,NE,-6.0,69120,"41.398865,-100.22265"
37952,Houston,1.0,29.833990000000004,-95.434241,TX,-6.0,77213,"29.83399,-95.434241"
37953,Austin,1.0,30.19025,-97.95854,TX,-6.0,78737,"30.19025,-97.95854"
37954,Saint Louis,1.0,38.53987,-90.40024,MO,-6.0,63127,"38.53987,-90.40024"
37955,Saint Louis,1.0,38.638318,-90.42711800000001,MO,-6.0,63145,"38.638318,-90.427118"
37956,Sioux Falls,1.0,43.546358000000005,-96.69063,SD,-6.0,57101,"43.546358,-96.69063"
37957,Coolin,1.0,48.582545,-116.83491000000001,ID,-8.0,83821,"48.582545,-116.83491"
37958,Duvall,1.0,47.741268,-121.978279,WA,-8.0,98319,"47.741268,-121.978279"
37959,Galvin,1.0,46.734909,-123.02536,WA,-8.0,98544,"46.734909,-123.02536"
37960,Pateros,1.0,48.03925,-119.9395,WA,-8.0,98846,"48.03925,-119.9395"
37961,Cheyenne,1.0,41.327351,-104.666365,WY,-7.0,82006,"41.327351,-104.666365"
37962,Rock Springs,1.0,41.631408,-108.963931,WY,-7.0,82902,"41.631408,-108.963931"
37963,El Paso,1.0,31.694841999999998,-106.29998700000002,TX,-7.0,88582,"31.694842,-106.299987"
37964,Bakersfield,1.0,35.340759000000006,-119.06497,CA,-8.0,93309,"35.340759,-119.06497"
37965,Santa Clara,1.0,37.189396,-121.705327,CA,-8.0,95052,"37.189396,-121.705327"
37966,Arapahoe,1.0,35.000658,-76.81296999999999,NC,-5.0,28510,"35.000658,-76.81297"
37967,Newnan,1.0,33.351401,-84.756109,GA,-5.0,30271,"33.351401,-84.756109"
37968,Coldwater,1.0,34.699588,-89.95004,MS,-6.0,38618,"34.699588,-89.95004"
37969,Lambert,1.0,34.179708000000005,-90.27846,MS,-6.0,38643,"34.179708,-90.27846"
37970,Miami,1.0,25.558428,-80.458168,FL,-5.0,33242,"25.558428,-80.458168"
37971,Tampa,1.0,27.871964000000002,-82.438841,FL,-5.0,33694,"27.871964,-82.438841"
37972,Cassadaga,1.0,42.343265,-79.30100999999999,NY,-5.0,14718,"42.343265,-79.30101"
37973,Mcdonough,1.0,33.455031,-84.17215,GA,-5.0,30253,"33.455031,-84.17215"
37974,Athens,1.0,33.962364,-83.39828,GA,-5.0,30613,"33.962364,-83.39828"
37975,Baltimore,1.0,39.284707,-76.620489,MD,-5.0,21289,"39.284707,-76.620489"
37976,Bena,1.0,37.418242,-76.508402,VA,-5.0,23018,"37.418242,-76.508402"
37977,Virginia Beach,1.0,36.839209000000004,-76.09333000000001,VA,-5.0,23452,"36.839209,-76.09333"
37978,Brookneal,1.0,37.079384999999995,-78.90765,VA,-5.0,24528,"37.079385,-78.90765"
37979,Keen Mountain,1.0,37.204271999999996,-81.97936,VA,-5.0,24624,"37.204272,-81.97936"
37980,Kearneysville,1.0,39.349476,-77.93415,WV,-5.0,25430,"39.349476,-77.93415"
37981,Lopez,1.0,41.417231,-76.30865,PA,-5.0,18628,"41.417231,-76.30865"
37982,Rural Hall,1.0,36.027482,-80.20728000000001,NC,-5.0,27099,"36.027482,-80.20728"
37983,Burlington Flats,1.0,42.728271,-75.14144,NY,-5.0,13315,"42.728271,-75.14144"
37984,Stinson Lake,1.0,43.967542,-71.84088299999999,NH,-5.0,3274,"43.967542,-71.840883"
37985,Belgrade,1.0,44.493133,-69.83348000000001,ME,-5.0,4917,"44.493133,-69.83348"
37986,Essex,1.0,44.50835,-73.050271,VT,-5.0,5451,"44.50835,-73.050271"
37987,Green Village,1.0,40.739333,-74.45631,NJ,-5.0,7935,"40.739333,-74.45631"
37988,Bronx,1.0,40.846745,-73.89860999999999,NY,-5.0,10457,"40.846745,-73.89861"
37989,Duxbury,1.0,41.970473999999996,-70.701357,MA,-5.0,2331,"41.970474,-70.701357"
37990,Deford,1.0,43.492259000000004,-83.17874,MI,-5.0,48729,"43.492259,-83.17874"
37991,Nazareth,1.0,42.245412,-85.52985799999999,MI,-5.0,49074,"42.245412,-85.529858"
37992,Pleasant Lake,1.0,42.398355,-84.34470999999999,MI,-5.0,49272,"42.398355,-84.34471"
37993,Bagdad,1.0,38.279796999999995,-85.03498,KY,-5.0,40003,"38.279797,-85.03498"
37994,Big Creek,1.0,37.112359000000005,-83.56789,KY,-5.0,40914,"37.112359,-83.56789"
37995,Sedalia,1.0,36.574073999999996,-88.56359,KY,-6.0,42079,"36.574074,-88.56359"
37996,Rockfield,1.0,36.931416,-86.62507,KY,-6.0,42274,"36.931416,-86.62507"
37997,Kimbolton,1.0,40.157301000000004,-81.55736,OH,-5.0,43749,"40.157301,-81.55736"
37998,Beech Grove,0.0,39.718744,-86.09375,IN,-5.0,46107,"39.718744,-86.09375"
37999,Custer,1.0,44.918887,-85.131606,MI,-5.0,49695,"44.918887,-85.131606"
38000,Ames,1.0,42.023557000000004,-93.648465,IA,-6.0,50012,"42.023557,-93.648465"
38001,Castana,1.0,42.075717,-95.91108,IA,-6.0,51010,"42.075717,-95.91108"
38002,Lawton,1.0,42.497015000000005,-96.18789,IA,-6.0,51030,"42.497015,-96.18789"
38003,Gordo,1.0,33.299935,-87.88368,AL,-6.0,35466,"33.299935,-87.88368"
38004,Costa Mesa,1.0,33.640302,-117.769442,CA,-8.0,92628,"33.640302,-117.769442"
38005,Lemoore,1.0,36.312075,-119.80349,CA,-8.0,93245,"36.312075,-119.80349"
38006,Avon,1.0,39.632979999999996,-106.51534,CO,-7.0,81620,"39.63298,-106.51534"
38007,Hawaiian Ocean View,0.0,19.112099,-155.798594,HI,-10.0,96373,"19.112099,-155.798594"
38008,Bridal Veil,1.0,45.582981,-122.10110300000001,OR,-8.0,97010,"45.582981,-122.101103"
38009,Brownsville,1.0,44.390881,-122.97168,OR,-8.0,97327,"44.390881,-122.97168"
38010,Trujillo Alto,0.0,18.346767,-66.00561,PR,-4.0,976,"18.346767,-66.00561"
38011,Ray,1.0,48.443118,-93.14296,MN,-6.0,56669,"48.443118,-93.14296"
38012,Forbes,1.0,47.296271000000004,-92.65485,MN,-6.0,55738,"47.296271,-92.65485"
38013,Cincinnati,1.0,39.166759000000006,-84.53822,OH,-5.0,45264,"39.166759,-84.53822"
38014,Mill Creek,1.0,41.598294,-86.53889000000001,IN,-6.0,46365,"41.598294,-86.53889"
38015,Panama,1.0,41.725547,-95.49415,IA,-6.0,51562,"41.725547,-95.49415"
38016,Palo,1.0,42.065474,-91.8005,IA,-6.0,52324,"42.065474,-91.8005"
38017,Burnside,1.0,36.965123,-84.55458,KY,-5.0,42519,"36.965123,-84.55458"
38018,McConnell,1.0,42.4447,-89.72708,IL,-6.0,61050,"42.4447,-89.72708"
38019,Flint,1.0,43.011277,-83.710756,MI,-5.0,48555,"43.011277,-83.710756"
38020,Perry,1.0,29.966454,-83.659371,FL,-5.0,32348,"29.966454,-83.659371"
38021,Alfred Station,1.0,42.258793,-77.77793,NY,-5.0,14803,"42.258793,-77.77793"
38022,Feura Bush,1.0,42.561226,-73.92528,NY,-5.0,12067,"42.561226,-73.92528"
38023,Downsville,1.0,42.086268,-75.00690999999999,NY,-5.0,13755,"42.086268,-75.00691"
38024,Princeton,1.0,37.368167,-81.07307,WV,-5.0,24740,"37.368167,-81.07307"
38025,Mahanoy City,1.0,40.813869,-76.13736999999999,PA,-5.0,17948,"40.813869,-76.13737"
38026,Allentown,1.0,40.57983,-75.57988399999999,PA,-5.0,18195,"40.57983,-75.579884"
38027,Santa Rosa,1.0,38.460594,-122.6422,CA,-8.0,95409,"38.460594,-122.6422"
38028,Kalaheo,0.0,21.999720999999997,-159.4776,HI,-10.0,96741,"21.999721,-159.4776"
38029,Harper,1.0,43.875636,-117.57157,OR,-7.0,97906,"43.875636,-117.57157"
